model_seed,batch_id,record_type,sweep_index,layer_index,graph_birth_event,graph_release_event,graph_lifetime_event_units
8,2,state_update,8,4,49,50,1
8,2,state_update,8,3,50,51,1
8,2,state_update,8,2,51,52,1
8,2,state_update,8,1,52,53,1
8,2,state_update,9,5,54,55,1
8,2,state_update,9,4,55,56,1
8,2,state_update,9,3,56,57,1
8,2,state_update,9,2,57,58,1
8,2,state_update,9,1,58,59,1
8,2,state_update,10,5,60,61,1
8,2,state_update,10,4,61,62,1
8,2,state_update,10,3,62,63,1
8,2,state_update,10,2,63,64,1
8,2,state_update,10,1,64,65,1
8,2,state_update,11,5,66,67,1
8,2,state_update,11,4,67,68,1
8,2,state_update,11,3,68,69,1
8,2,state_update,11,2,69,70,1
8,2,state_update,11,1,70,71,1
8,2,state_update,12,5,72,73,1
8,2,state_update,12,4,73,74,1
8,2,state_update,12,3,74,75,1
8,2,state_update,12,2,75,76,1
8,2,state_update,12,1,76,77,1
8,2,state_update,13,5,78,79,1
8,2,state_update,13,4,79,80,1
8,2,state_update,13,3,80,81,1
8,2,state_update,13,2,81,82,1
8,2,state_update,13,1,82,83,1
8,2,state_update,14,5,84,85,1
8,2,state_update,14,4,85,86,1
8,2,state_update,14,3,86,87,1
8,2,state_update,14,2,87,88,1
8,2,state_update,14,1,88,89,1
8,2,state_update,15,5,90,91,1
8,2,state_update,15,4,91,92,1
8,2,state_update,15,3,92,93,1
8,2,state_update,15,2,93,94,1
8,2,state_update,15,1,94,95,1
8,2,state_update,16,5,96,97,1
8,2,state_update,16,4,97,98,1
8,2,state_update,16,3,98,99,1
8,2,state_update,16,2,99,100,1
8,2,state_update,16,1,100,101,1
8,2,state_update,17,5,102,103,1
8,2,state_update,17,4,103,104,1
8,2,state_update,17,3,104,105,1
8,2,state_update,17,2,105,106,1
8,2,state_update,17,1,106,107,1
8,2,state_update,18,5,108,109,1
8,2,state_update,18,4,109,110,1
8,2,state_update,18,3,110,111,1
8,2,state_update,18,2,111,112,1
8,2,state_update,18,1,112,113,1
8,2,state_update,19,5,114,115,1
8,2,state_update,19,4,115,116,1
8,2,state_update,19,3,116,117,1
8,2,state_update,19,2,117,118,1
8,2,state_update,19,1,118,119,1
8,0,output_error,0,,0,1,1
8,0,output_error,1,,6,7,1
8,0,output_error,2,,12,13,1
8,0,output_error,3,,18,19,1
8,0,output_error,4,,24,25,1
8,0,output_error,5,,30,31,1
8,0,output_error,6,,36,37,1
8,0,output_error,7,,42,43,1
8,0,output_error,8,,48,49,1
8,0,output_error,9,,54,55,1
8,0,output_error,10,,60,61,1
8,0,output_error,11,,66,67,1
8,0,output_error,12,,72,73,1
8,0,output_error,13,,78,79,1
8,0,output_error,14,,84,85,1
8,0,output_error,15,,90,91,1
8,0,output_error,16,,96,97,1
8,0,output_error,17,,102,103,1
8,0,output_error,18,,108,109,1
8,0,output_error,19,,114,115,1
8,1,output_error,0,,0,1,1
8,1,output_error,1,,6,7,1
8,1,output_error,2,,12,13,1
8,1,output_error,3,,18,19,1
8,1,output_error,4,,24,25,1
8,1,output_error,5,,30,31,1
8,1,output_error,6,,36,37,1
8,1,output_error,7,,42,43,1
8,1,output_error,8,,48,49,1
8,1,output_error,9,,54,55,1
8,1,output_error,10,,60,61,1
8,1,output_error,11,,66,67,1
8,1,output_error,12,,72,73,1
8,1,output_error,13,,78,79,1
8,1,output_error,14,,84,85,1
8,1,output_error,15,,90,91,1
8,1,output_error,16,,96,97,1
8,1,output_error,17,,102,103,1
8,1,output_error,18,,108,109,1
8,1,output_error,19,,114,115,1
8,2,output_error,0,,0,1,1
8,2,output_error,1,,6,7,1
8,2,output_error,2,,12,13,1
8,2,output_error,3,,18,19,1
8,2,output_error,4,,24,25,1
8,2,output_error,5,,30,31,1
8,2,output_error,6,,36,37,1
8,2,output_error,7,,42,43,1
8,2,output_error,8,,48,49,1
8,2,output_error,9,,54,55,1
8,2,output_error,10,,60,61,1
8,2,output_error,11,,66,67,1
8,2,output_error,12,,72,73,1
8,2,output_error,13,,78,79,1
8,2,output_error,14,,84,85,1
8,2,output_error,15,,90,91,1
8,2,output_error,16,,96,97,1
8,2,output_error,17,,102,103,1
8,2,output_error,18,,108,109,1
8,2,output_error,19,,114,115,1
9,0,state_update,0,5,0,1,1
9,0,state_update,0,4,1,2,1
9,0,state_update,0,3,2,3,1
9,0,state_update,0,2,3,4,1
9,0,state_update,0,1,4,5,1
9,0,state_update,1,5,6,7,1
9,0,state_update,1,4,7,8,1
9,0,state_update,1,3,8,9,1
9,0,state_update,1,2,9,10,1
9,0,state_update,1,1,10,11,1
9,0,state_update,2,5,12,13,1
9,0,state_update,2,4,13,14,1
9,0,state_update,2,3,14,15,1
9,0,state_update,2,2,15,16,1
9,0,state_update,2,1,16,17,1
9,0,state_update,3,5,18,19,1
9,0,state_update,3,4,19,20,1
9,0,state_update,3,3,20,21,1
9,0,state_update,3,2,21,22,1
9,0,state_update,3,1,22,23,1
9,0,state_update,4,5,24,25,1
9,0,state_update,4,4,25,26,1
9,0,state_update,4,3,26,27,1
9,0,state_update,4,2,27,28,1
9,0,state_update,4,1,28,29,1
9,0,state_update,5,5,30,31,1
9,0,state_update,5,4,31,32,1
9,0,state_update,5,3,32,33,1
9,0,state_update,5,2,33,34,1
9,0,state_update,5,1,34,35,1
9,0,state_update,6,5,36,37,1
9,0,state_update,6,4,37,38,1
9,0,state_update,6,3,38,39,1
9,0,state_update,6,2,39,40,1
9,0,state_update,6,1,40,41,1
9,0,state_update,7,5,42,43,1
9,0,state_update,7,4,43,44,1
9,0,state_update,7,3,44,45,1
9,0,state_update,7,2,45,46,1
9,0,state_update,7,1,46,47,1
9,0,state_update,8,5,48,49,1
9,0,state_update,8,4,49,50,1
9,0,state_update,8,3,50,51,1
9,0,state_update,8,2,51,52,1
9,0,state_update,8,1,52,53,1
9,0,state_update,9,5,54,55,1
9,0,state_update,9,4,55,56,1
9,0,state_update,9,3,56,57,1
9,0,state_update,9,2,57,58,1
9,0,state_update,9,1,58,59,1
9,0,state_update,10,5,60,61,1
9,0,state_update,10,4,61,62,1
9,0,state_update,10,3,62,63,1
9,0,state_update,10,2,63,64,1
9,0,state_update,10,1,64,65,1
9,0,state_update,11,5,66,67,1
9,0,state_update,11,4,67,68,1
9,0,state_update,11,3,68,69,1
9,0,state_update,11,2,69,70,1
9,0,state_update,11,1,70,71,1
9,0,state_update,12,5,72,73,1
9,0,state_update,12,4,73,74,1
9,0,state_update,12,3,74,75,1
9,0,state_update,12,2,75,76,1
9,0,state_update,12,1,76,77,1
9,0,state_update,13,5,78,79,1
9,0,state_update,13,4,79,80,1
9,0,state_update,13,3,80,81,1
9,0,state_update,13,2,81,82,1
9,0,state_update,13,1,82,83,1
9,0,state_update,14,5,84,85,1
9,0,state_update,14,4,85,86,1
9,0,state_update,14,3,86,87,1
9,0,state_update,14,2,87,88,1
9,0,state_update,14,1,88,89,1
9,0,state_update,15,5,90,91,1
9,0,state_update,15,4,91,92,1
9,0,state_update,15,3,92,93,1
9,0,state_update,15,2,93,94,1
9,0,state_update,15,1,94,95,1
9,0,state_update,16,5,96,97,1
9,0,state_update,16,4,97,98,1
9,0,state_update,16,3,98,99,1
9,0,state_update,16,2,99,100,1
9,0,state_update,16,1,100,101,1
9,0,state_update,17,5,102,103,1
9,0,state_update,17,4,103,104,1
9,0,state_update,17,3,104,105,1
9,0,state_update,17,2,105,106,1
9,0,state_update,17,1,106,107,1
9,0,state_update,18,5,108,109,1
9,0,state_update,18,4,109,110,1
9,0,state_update,18,3,110,111,1
9,0,state_update,18,2,111,112,1
9,0,state_update,18,1,112,113,1
9,0,state_update,19,5,114,115,1
9,0,state_update,19,4,115,116,1
9,0,state_update,19,3,116,117,1
9,0,state_update,19,2,117,118,1
9,0,state_update,19,1,118,119,1
9,1,state_update,0,5,0,1,1
9,1,state_update,0,4,1,2,1
9,1,state_update,0,3,2,3,1
9,1,state_update,0,2,3,4,1
9,1,state_update,0,1,4,5,1
9,1,state_update,1,5,6,7,1
9,1,state_update,1,4,7,8,1
9,1,state_update,1,3,8,9,1
9,1,state_update,1,2,9,10,1
9,1,state_update,1,1,10,11,1
9,1,state_update,2,5,12,13,1
9,1,state_update,2,4,13,14,1
9,1,state_update,2,3,14,15,1
9,1,state_update,2,2,15,16,1
9,1,state_update,2,1,16,17,1
9,1,state_update,3,5,18,19,1
9,1,state_update,3,4,19,20,1
9,1,state_update,3,3,20,21,1
9,1,state_update,3,2,21,22,1
9,1,state_update,3,1,22,23,1
9,1,state_update,4,5,24,25,1
9,1,state_update,4,4,25,26,1
9,1,state_update,4,3,26,27,1
9,1,state_update,4,2,27,28,1
9,1,state_update,4,1,28,29,1
9,1,state_update,5,5,30,31,1
9,1,state_update,5,4,31,32,1
9,1,state_update,5,3,32,33,1
9,1,state_update,5,2,33,34,1
9,1,state_update,5,1,34,35,1
9,1,state_update,6,5,36,37,1
9,1,state_update,6,4,37,38,1
9,1,state_update,6,3,38,39,1
9,1,state_update,6,2,39,40,1
9,1,state_update,6,1,40,41,1
9,1,state_update,7,5,42,43,1
9,1,state_update,7,4,43,44,1
9,1,state_update,7,3,44,45,1
9,1,state_update,7,2,45,46,1
9,1,state_update,7,1,46,47,1
9,1,state_update,8,5,48,49,1
9,1,state_update,8,4,49,50,1
9,1,state_update,8,3,50,51,1
9,1,state_update,8,2,51,52,1
9,1,state_update,8,1,52,53,1
9,1,state_update,9,5,54,55,1
9,1,state_update,9,4,55,56,1
9,1,state_update,9,3,56,57,1
9,1,state_update,9,2,57,58,1
9,1,state_update,9,1,58,59,1
9,1,state_update,10,5,60,61,1
9,1,state_update,10,4,61,62,1
9,1,state_update,10,3,62,63,1
9,1,state_update,10,2,63,64,1
9,1,state_update,10,1,64,65,1
9,1,state_update,11,5,66,67,1
9,1,state_update,11,4,67,68,1
9,1,state_update,11,3,68,69,1
9,1,state_update,11,2,69,70,1
9,1,state_update,11,1,70,71,1
9,1,state_update,12,5,72,73,1
9,1,state_update,12,4,73,74,1
9,1,state_update,12,3,74,75,1
9,1,state_update,12,2,75,76,1
9,1,state_update,12,1,76,77,1
9,1,state_update,13,5,78,79,1
9,1,state_update,13,4,79,80,1
9,1,state_update,13,3,80,81,1
9,1,state_update,13,2,81,82,1
9,1,state_update,13,1,82,83,1
9,1,state_update,14,5,84,85,1
9,1,state_update,14,4,85,86,1
9,1,state_update,14,3,86,87,1
9,1,state_update,14,2,87,88,1
9,1,state_update,14,1,88,89,1
9,1,state_update,15,5,90,91,1
9,1,state_update,15,4,91,92,1
9,1,state_update,15,3,92,93,1
9,1,state_update,15,2,93,94,1
9,1,state_update,15,1,94,95,1
9,1,state_update,16,5,96,97,1
9,1,state_update,16,4,97,98,1
9,1,state_update,16,3,98,99,1
9,1,state_update,16,2,99,100,1
9,1,state_update,16,1,100,101,1
9,1,state_update,17,5,102,103,1
9,1,state_update,17,4,103,104,1
9,1,state_update,17,3,104,105,1
9,1,state_update,17,2,105,106,1
9,1,state_update,17,1,106,107,1
9,1,state_update,18,5,108,109,1
9,1,state_update,18,4,109,110,1
9,1,state_update,18,3,110,111,1
9,1,state_update,18,2,111,112,1
9,1,state_update,18,1,112,113,1
9,1,state_update,19,5,114,115,1
9,1,state_update,19,4,115,116,1
9,1,state_update,19,3,116,117,1
9,1,state_update,19,2,117,118,1
9,1,state_update,19,1,118,119,1
9,2,state_update,0,5,0,1,1
9,2,state_update,0,4,1,2,1
9,2,state_update,0,3,2,3,1
9,2,state_update,0,2,3,4,1
9,2,state_update,0,1,4,5,1
9,2,state_update,1,5,6,7,1
9,2,state_update,1,4,7,8,1
9,2,state_update,1,3,8,9,1
9,2,state_update,1,2,9,10,1
9,2,state_update,1,1,10,11,1
9,2,state_update,2,5,12,13,1
9,2,state_update,2,4,13,14,1
9,2,state_update,2,3,14,15,1
9,2,state_update,2,2,15,16,1
9,2,state_update,2,1,16,17,1
9,2,state_update,3,5,18,19,1
9,2,state_update,3,4,19,20,1
9,2,state_update,3,3,20,21,1
9,2,state_update,3,2,21,22,1
9,2,state_update,3,1,22,23,1
9,2,state_update,4,5,24,25,1
9,2,state_update,4,4,25,26,1
9,2,state_update,4,3,26,27,1
9,2,state_update,4,2,27,28,1
9,2,state_update,4,1,28,29,1
9,2,state_update,5,5,30,31,1
9,2,state_update,5,4,31,32,1
9,2,state_update,5,3,32,33,1
9,2,state_update,5,2,33,34,1
9,2,state_update,5,1,34,35,1
9,2,state_update,6,5,36,37,1
9,2,state_update,6,4,37,38,1
9,2,state_update,6,3,38,39,1
9,2,state_update,6,2,39,40,1
9,2,state_update,6,1,40,41,1
9,2,state_update,7,5,42,43,1
9,2,state_update,7,4,43,44,1
9,2,state_update,7,3,44,45,1
9,2,state_update,7,2,45,46,1
9,2,state_update,7,1,46,47,1
9,2,state_update,8,5,48,49,1
9,2,state_update,8,4,49,50,1
9,2,state_update,8,3,50,51,1
9,2,state_update,8,2,51,52,1
9,2,state_update,8,1,52,53,1
9,2,state_update,9,5,54,55,1
9,2,state_update,9,4,55,56,1
9,2,state_update,9,3,56,57,1
9,2,state_update,9,2,57,58,1
9,2,state_update,9,1,58,59,1
9,2,state_update,10,5,60,61,1
9,2,state_update,10,4,61,62,1
9,2,state_update,10,3,62,63,1
9,2,state_update,10,2,63,64,1
9,2,state_update,10,1,64,65,1
9,2,state_update,11,5,66,67,1
9,2,state_update,11,4,67,68,1
9,2,state_update,11,3,68,69,1
9,2,state_update,11,2,69,70,1
9,2,state_update,11,1,70,71,1
9,2,state_update,12,5,72,73,1
9,2,state_update,12,4,73,74,1
9,2,state_update,12,3,74,75,1
9,2,state_update,12,2,75,76,1
9,2,state_update,12,1,76,77,1
9,2,state_update,13,5,78,79,1
9,2,state_update,13,4,79,80,1
9,2,state_update,13,3,80,81,1
9,2,state_update,13,2,81,82,1
9,2,state_update,13,1,82,83,1
9,2,state_update,14,5,84,85,1
9,2,state_update,14,4,85,86,1
9,2,state_update,14,3,86,87,1
9,2,state_update,14,2,87,88,1
9,2,state_update,14,1,88,89,1
9,2,state_update,15,5,90,91,1
9,2,state_update,15,4,91,92,1
9,2,state_update,15,3,92,93,1
9,2,state_update,15,2,93,94,1
9,2,state_update,15,1,94,95,1
9,2,state_update,16,5,96,97,1
9,2,state_update,16,4,97,98,1
9,2,state_update,16,3,98,99,1
9,2,state_update,16,2,99,100,1
9,2,state_update,16,1,100,101,1
9,2,state_update,17,5,102,103,1
9,2,state_update,17,4,103,104,1
9,2,state_update,17,3,104,105,1
9,2,state_update,17,2,105,106,1
9,2,state_update,17,1,106,107,1
9,2,state_update,18,5,108,109,1
9,2,state_update,18,4,109,110,1
9,2,state_update,18,3,110,111,1
9,2,state_update,18,2,111,112,1
9,2,state_update,18,1,112,113,1
9,2,state_update,19,5,114,115,1
9,2,state_update,19,4,115,116,1
9,2,state_update,19,3,116,117,1
9,2,state_update,19,2,117,118,1
9,2,state_update,19,1,118,119,1
9,0,output_error,0,,0,1,1
9,0,output_error,1,,6,7,1
9,0,output_error,2,,12,13,1
9,0,output_error,3,,18,19,1
9,0,output_error,4,,24,25,1
9,0,output_error,5,,30,31,1
9,0,output_error,6,,36,37,1
9,0,output_error,7,,42,43,1
9,0,output_error,8,,48,49,1
9,0,output_error,9,,54,55,1
9,0,output_error,10,,60,61,1
9,0,output_error,11,,66,67,1
9,0,output_error,12,,72,73,1
9,0,output_error,13,,78,79,1
9,0,output_error,14,,84,85,1
9,0,output_error,15,,90,91,1
9,0,output_error,16,,96,97,1
9,0,output_error,17,,102,103,1
9,0,output_error,18,,108,109,1
9,0,output_error,19,,114,115,1
9,1,output_error,0,,0,1,1
9,1,output_error,1,,6,7,1
9,1,output_error,2,,12,13,1
9,1,output_error,3,,18,19,1
9,1,output_error,4,,24,25,1
9,1,output_error,5,,30,31,1
9,1,output_error,6,,36,37,1
9,1,output_error,7,,42,43,1
9,1,output_error,8,,48,49,1
9,1,output_error,9,,54,55,1
9,1,output_error,10,,60,61,1
9,1,output_error,11,,66,67,1
9,1,output_error,12,,72,73,1
9,1,output_error,13,,78,79,1
9,1,output_error,14,,84,85,1
9,1,output_error,15,,90,91,1
9,1,output_error,16,,96,97,1
9,1,output_error,17,,102,103,1
9,1,output_error,18,,108,109,1
9,1,output_error,19,,114,115,1
9,2,output_error,0,,0,1,1
9,2,output_error,1,,6,7,1
9,2,output_error,2,,12,13,1
9,2,output_error,3,,18,19,1
9,2,output_error,4,,24,25,1
9,2,output_error,5,,30,31,1
9,2,output_error,6,,36,37,1
9,2,output_error,7,,42,43,1
9,2,output_error,8,,48,49,1
9,2,output_error,9,,54,55,1
9,2,output_error,10,,60,61,1
9,2,output_error,11,,66,67,1
9,2,output_error,12,,72,73,1
9,2,output_error,13,,78,79,1
9,2,output_error,14,,84,85,1
9,2,output_error,15,,90,91,1
9,2,output_error,16,,96,97,1
9,2,output_error,17,,102,103,1
9,2,output_error,18,,108,109,1
9,2,output_error,19,,114,115,1
